date,title,price,characteristics,num_photos,extra_characteristics,inmobiliaria,barrio,id,page_suffix,city
2024-10-14,"Piso en calle de Sebastián Elcano, Palos de la Frontera, Madrid",1.100€/mes,1 hab.47 m²Planta 3ª interior con ascensor6 minutos,1/32,Apartamento,NA,arganzuela,/inmueble/33340817/,NA,madrid
2024-10-14,"Piso en Palos de la Frontera, Madrid",1.400€/mesGarajeopc.140 €/mes,1 hab.57 m²Planta 1ª exterior con ascensor09 oct,1/17,NA,/pro/inmobiliaria-internacional-cpm/,arganzuela,/inmueble/106200412/,NA,madrid
2024-10-14,"Piso en calle de Embajadores, Legazpi, Madrid",1.100€/mesGaraje incluido,1 hab.55 m²Planta 2ª exterior con ascensor1 hora,1/43,NA,NA,arganzuela,/inmueble/39653076/,NA,madrid
2024-10-14,"Piso en Guillermo de Osma, 4, Chopera, Madrid",1.590€/mes,1 hab.55 m²Planta 1ª interior sin ascensor,1/14,Alquiler de temporada,/pro/aquavillateam/,arganzuela,/inmueble/104108353/,NA,madrid
2024-10-14,"Piso en calle Nereida, Legazpi, Madrid",1.800€/mesGaraje incluido,3 hab.128 m²Planta 7ª exterior con ascensor1 hora,1/43,NA,/pro/sell-house-rivas/,arganzuela,/inmueble/106248374/,NA,madrid
2024-10-14,"Piso en calle de Bustamante, 9, Palos de la Frontera, Madrid",1.390€/mes,2 hab.54 m²Bajo interior con ascensor,1/18,Alquiler de temporada,NA,arganzuela,/inmueble/104632109/,NA,madrid
2024-10-14,"Piso en calle de Rafael de Riego, 46, Palos de la Frontera, Madrid",1.630€/mesGaraje incluido,2 hab.85 m²Planta 3ª exterior con ascensor1 hora,1/18,NA,NA,arganzuela,/inmueble/106248235/,NA,madrid
2024-10-14,"Piso en calle de Canarias, 3, Palos de la Frontera, Madrid",1.250€/mes,1 hab.40 m²Planta 2ª interior con ascensor,1/15,NA,NA,arganzuela,/inmueble/106173591/,NA,madrid
2024-10-14,"Piso en calle de Canarias, Palos de la Frontera, Madrid",1.100€/mes,1 hab.56 m²Planta 5ª exterior con ascensor2 horas,1/22,NA,/pro/hernan-inmobiliaria/,arganzuela,/inmueble/106248049/,NA,madrid
2024-10-14,"Piso en calle de la Arquitectura, Acacias, Madrid",750€/mes,1 hab.26 m²Bajo exterior con ascensor11 oct,1/11,NA,NA,arganzuela,/inmueble/106238268/,NA,madrid
2024-10-14,"Dúplex en calle Cobre, 1, Delicias, Madrid",1.400€/mes,1 hab.73 m²Bajo exterior con ascensor16 horas,1/7,NA,NA,arganzuela,/inmueble/1891439/,NA,madrid
2024-10-14,"Piso en Acacias, Madrid",1.600€/mes,2 hab.70 m²exterior con ascensor11 oct,1/35,NA,/pro/engel-volkers-madrid/,arganzuela,/inmueble/106237949/,NA,madrid
2024-10-14,"Ático en Acacias, Madrid",1.850€/mesGaraje incluido,2 hab.80 m²Planta 6ª exterior con ascensor20 horas,1/37,NA,NA,arganzuela,/inmueble/25356579/,NA,madrid
2024-10-14,"Piso en calle Manuel Aleixandre, Legazpi, Madrid",1.100€/mes,2 hab.45 m²Planta 1ª interior con ascensor,1/17,NA,/pro/alquilofacil-moncloa/,arganzuela,/inmueble/105555850/,NA,madrid
2024-10-14,"Piso en Chopera, Madrid",1.350€/mes,2 hab.64 m²Planta 4ª exterior con ascensor12 oct,1/15,NA,NA,arganzuela,/inmueble/106243498/,NA,madrid
2024-10-14,"Piso en calle Casimiro Mahou Bierhans, 21, Imperial, Madrid",1.575€/mesGaraje incluido,1 hab.67 m²Bajo exterior con ascensor,1/52,NA,/pro/vivenio/,arganzuela,/inmueble/105004915/,NA,madrid
2024-10-14,"Piso en calle de Segovia, 47, Imperial, Madrid",1.100€/mes,1 hab.58 m²Planta 5ª exterior con ascensor12 oct,1/17,Apartamento,NA,arganzuela,/inmueble/36784795/,NA,madrid
2024-10-14,"Piso en calle de Juan Duque, Imperial, Madrid",1.000€/mes,1 hab.50 m²Planta 3ª exterior con ascensor,1/10,Apartamento,NA,arganzuela,/inmueble/106132379/,NA,madrid
2024-10-14,"Piso en calle de Cáceres, Delicias, Madrid",1.025€/mes,1 hab.40 m²Planta 3ª interior con ascensor12 oct,1/37,Alquiler de temporadaApartamento,NA,arganzuela,/inmueble/101812857/,NA,madrid
2024-10-14,"Piso en Palos de la Frontera, Madrid",1.960€/mesGaraje incluido,3 hab.114 m²Planta 1ª exterior con ascensor,1/25,NA,NA,arganzuela,/inmueble/101322159/,NA,madrid
2024-10-14,"Piso en calle de Guillermo de Osma, 27, Chopera, Madrid",1.400€/mes,1 hab.49 m²Bajo exterior con ascensor12 oct,1/21,NA,NA,arganzuela,/inmueble/106164277/,NA,madrid
2024-10-14,"Piso en calle de Rafael de Riego, Palos de la Frontera, Madrid",1.190€/mes,1 hab.35 m²Planta 3ª interior con ascensor09 oct,1/85,Alquiler de temporada,/pro/spanish-home/,arganzuela,/inmueble/106211666/,NA,madrid
2024-10-14,"Piso en calle del bronce, 39, Legazpi, Madrid",1.250€/mesGarajeopc.100 €/mes,2 hab.75 m²Planta 4ª exterior con ascensor12 oct,1/6,NA,NA,arganzuela,/inmueble/32811986/,NA,madrid
2024-10-14,"Piso en calle de Moratines, Acacias, Madrid",1.700€/mesGaraje incluido,3 hab.77 m²Planta 1ª interior con ascensor,1/32,NA,NA,arganzuela,/inmueble/94850987/,NA,madrid
2024-10-14,"Piso en calle de la Antracita, 3, Legazpi, Madrid",1.870€/mesGaraje incluido,2 hab.85 m²Planta 4ª exterior con ascensor12 oct,1/23,NA,NA,arganzuela,/inmueble/39580814/,NA,madrid
2024-10-14,"Piso en calle de Alejandro Dumas, 21, Imperial, Madrid",1.290€/mesGaraje incluido,1 hab.55 m²Planta 1ª exterior con ascensor,1/36,NA,/pro/vivenio/,arganzuela,/inmueble/104150758/,NA,madrid
2024-10-14,"Piso en Acacias, Madrid",1.250€/mes,1 hab.62 m²Planta 2ª exterior con ascensor11 oct,1/20,NA,/pro/alquiler-plus/,arganzuela,/inmueble/106239708/,NA,madrid
2024-10-14,"Piso en paseo de las Delicias, 117, Delicias, Madrid",1.500€/mes,2 hab.36 m²sin ascensor,1/9,Apartamento,/pro/spacestcom/,arganzuela,/inmueble/106166891/,NA,madrid
2024-10-14,"Piso en Imperial, Madrid",1.600€/mesGaraje incluido,2 hab.90 m²Planta 2ª exterior con ascensor11 oct,1/9,NA,/pro/inmobiliaria-internacional-cpm/,arganzuela,/inmueble/106239242/,NA,madrid
2024-10-14,"Piso en calle de Alejandro Dumas, 8, Imperial, Madrid",1.560€/mesGaraje incluido,2 hab.70 m²Planta 3ª exterior con ascensor,1/47,NA,/pro/vivenio/,arganzuela,/inmueble/104151790/,NA,madrid
2024-10-14,"Piso en Imperial, Madrid",1.750€/mesGarajeopc.110 €/mes,2 hab.66 m²Planta 2ª exterior con ascensor11 oct,1/14,NA,/pro/inmobiliaria-internacional-cpm/,arganzuela,/inmueble/106238749/,pagina-2,madrid
2024-10-14,"Piso en calle de Alejandro Dumas, 8, Imperial, Madrid",1.605€/mesGaraje incluido,2 hab.71 m²Planta 7ª exterior con ascensor,1/48,NA,/pro/vivenio/,arganzuela,/inmueble/104152223/,pagina-2,madrid
2024-10-14,"Piso en calle de Leganés, Delicias, Madrid",1.217€/mesGaraje incluido,1 hab.55 m²Planta 3ª exterior con ascensor10 oct,1/30,NA,NA,arganzuela,/inmueble/106226284/,pagina-2,madrid
2024-10-14,"Piso en paseo de la esperanza, Acacias, Madrid",1.340€/mes,2 hab.46 m²Planta 2ª exterior sin ascensor,1/18,NA,/pro/arankeyrealstate/,arganzuela,/inmueble/103252877/,pagina-2,madrid
2024-10-14,"Piso en calle del General Lacy, 40, Palos de la Frontera, Madrid",1.100€/mes,1 hab.34 m²Planta 3ª interior con ascensor10 oct,1/30,Alquiler de temporadaApartamento,NA,arganzuela,/inmueble/106223008/,pagina-2,madrid
2024-10-14,"Estudio en calle Segovia, 63, Imperial, Madrid",1.050€/mes,32 m²Planta 2ª interior sin ascensor10 oct,1/40,NA,NA,arganzuela,/inmueble/1708673/,pagina-2,madrid
2024-10-14,"Ático en de Murcia, Palos de la Frontera, Madrid",1.400€/mes,2 hab.68 m²Planta 6ª exterior con ascensor10 oct,1/25,NA,/pro/alfa-bersano/,arganzuela,/inmueble/97746947/,pagina-2,madrid
2024-10-14,"Piso en calle de la Jacaranda, Delicias, Madrid",1.620€/mesGarajeopc.100 €/mes,1 hab.50 m²Planta 2ª exterior con ascensor09 oct,1/13,Alquiler de temporadaApartamento,/pro/mit-house/,arganzuela,/inmueble/106214245/,pagina-2,madrid
2024-10-14,"Piso en calle de las Peñuelas, Acacias, Madrid",1.500€/mesGaraje incluido,2 hab.88 m²Planta 4ª exterior con ascensor09 oct,1/20,NA,NA,arganzuela,/inmueble/106210428/,pagina-2,madrid
2024-10-14,"Piso en calle de la Ribera de Curtidores, Acacias, Madrid",2.500€/mes,2 hab.96 m²Planta 4ª exterior con ascensor1 hora,1/41,Alquiler de temporada,/pro/casasymas/,arganzuela,/inmueble/106211493/,pagina-2,madrid
2024-10-14,"Dúplex en paseo de las Acacias, Acacias, Madrid",1.300€/mesGaraje incluido,1 hab.64 m²Planta 1ª exterior con ascensor21 minutos,1/39,NA,NA,arganzuela,/inmueble/106230444/,pagina-2,madrid
2024-10-14,"Piso en calle de Melilla, 6, Acacias, Madrid",1.650€/mesGaraje incluido,2 hab.95 m²Planta 9ª exterior con ascensor07 oct,1/22,NA,/pro/shmadrid/,arganzuela,/inmueble/103407962/,pagina-2,madrid
2024-10-14,"Piso en calle delicias, 6, Palos de la Frontera, Madrid",1.800€/mes,3 hab.90 m²Planta 5ª exterior con ascensor,1/25,NA,NA,arganzuela,/inmueble/38620324/,pagina-2,madrid
2024-10-14,"Piso en de Leonor de la Vega, Imperial, Madrid",1.450€/mesGaraje incluido,1 hab.58 m²Planta 2ª interior con ascensorPublicado ayer,1/23,Apartamento,/pro/vivra/,arganzuela,/inmueble/106072188/,pagina-2,madrid
2024-10-14,"Piso en paseo de las Delicias, Delicias, Madrid",1.650€/mes,2 hab.88 m²Planta 5ª exterior con ascensor,1/26,NA,NA,arganzuela,/inmueble/105987912/,pagina-2,madrid
2024-10-14,"Piso en Méndez Álvaro, 43, Delicias, Madrid",1.700€/mesGaraje incluido,2 hab.68 m²Planta 5ª exterior con ascensor,1/44,NA,/pro/vivenio/,arganzuela,/inmueble/106078654/,pagina-2,madrid
2024-10-14,"Piso en Méndez Álvaro, 43, Delicias, Madrid",1.955€/mesGaraje incluido,3 hab.100 m²Planta 1ª exterior con ascensor,1/57,NA,/pro/vivenio/,arganzuela,/inmueble/106054149/,pagina-2,madrid
2024-10-14,"Piso en Méndez Álvaro, 43, Delicias, Madrid",1.645€/mesGaraje incluido,2 hab.67 m²Planta 1ª exterior con ascensor,1/46,NA,/pro/vivenio/,arganzuela,/inmueble/106053733/,pagina-2,madrid
2024-10-14,"Piso en Méndez Álvaro, 43, Delicias, Madrid",1.330€/mes,1 hab.40 m²Planta 5ª exterior con ascensor,1/38,NA,/pro/vivenio/,arganzuela,/inmueble/106078073/,pagina-2,madrid
2024-10-14,"Ático en Méndez Álvaro, 43, Delicias, Madrid",2.100€/mesGaraje incluido,1 hab.53 m²Planta 9ª exterior con ascensor,1/43,NA,/pro/vivenio/,arganzuela,/inmueble/106054344/,pagina-2,madrid
2024-10-14,"Ático en Méndez Álvaro, 43, Delicias, Madrid",2.500€/mesGaraje incluido,2 hab.82 m²Planta 9ª exterior con ascensor,1/46,NA,/pro/vivenio/,arganzuela,/inmueble/106054559/,pagina-2,madrid
2024-10-14,"Piso en calle Casimiro Mahou, 21, Imperial, Madrid",1.325€/mesGaraje incluido,1 hab.56 m²Planta 8ª exterior con ascensor,1/45,NA,/pro/vivenio/,arganzuela,/inmueble/104199026/,pagina-2,madrid
2024-10-14,"Piso en calle Casimiro Mahou, 21, Imperial, Madrid",1.605€/mesGaraje incluido,2 hab.71 m²Planta 7ª exterior con ascensor,1/57,NA,/pro/vivenio/,arganzuela,/inmueble/104199163/,pagina-2,madrid
2024-10-14,"Piso en Méndez Álvaro, 43, Delicias, Madrid",1.175€/mes,1 hab.39 m²Planta 1ª exterior con ascensor,1/42,NA,/pro/vivenio/,arganzuela,/inmueble/105740842/,pagina-2,madrid
2024-10-14,"Piso en calle Casimiro Mahou, 21, Imperial, Madrid",1.560€/mesGaraje incluido,2 hab.70 m²Planta 3ª exterior con ascensor,1/57,NA,/pro/vivenio/,arganzuela,/inmueble/104199382/,pagina-2,madrid
2024-10-14,"Piso en calle Nogales, Acacias, Madrid",2.300€/mesGaraje incluido,3 hab.153 m²exterior con ascensor,1/44,NA,/pro/engel-volkers-madrid/,arganzuela,/inmueble/105409525/,pagina-2,madrid
2024-10-14,"Ático en calle de Leganés, Delicias, Madrid",2.220€/mesGaraje incluido,2 hab.127 m²Planta 9ª exterior con ascensor,1/48,NA,NA,arganzuela,/inmueble/105832200/,pagina-2,madrid
2024-10-14,"Piso en San Epifanio, 8, Imperial, Madrid",1.810€/mesGaraje incluido,2 hab.85 m²Planta 2ª exterior con ascensor,1/68,NA,NA,arganzuela,/inmueble/104911756/,pagina-2,madrid
2024-10-14,"Piso en San Epifanio, 8, Imperial, Madrid",1.535€/mesGaraje incluido,1 hab.62 m²Planta 7ª exterior con ascensor,1/51,NA,NA,arganzuela,/inmueble/104911315/,pagina-2,madrid
2024-10-14,"Piso en San Epifanio, 8, Imperial, Madrid",1.615€/mesGaraje incluido,1 hab.63 m²Planta 7ª exterior con ascensor,1/75,NA,NA,arganzuela,/inmueble/104911237/,pagina-2,madrid
2024-10-14,"Piso en San Epifanio, 8, Imperial, Madrid",1.570€/mesGaraje incluido,1 hab.63 m²Planta 4ª exterior con ascensor,1/32,NA,NA,arganzuela,/inmueble/103516225/,pagina-3,madrid
2024-10-14,"Piso en San Epifanio, 8, Imperial, Madrid",1.535€/mesGaraje incluido,1 hab.62 m²Planta 7ª exterior con ascensor,1/51,NA,NA,arganzuela,/inmueble/104911315/,pagina-3,madrid
2024-10-14,"Piso en San Epifanio, 8, Imperial, Madrid",1.615€/mesGaraje incluido,1 hab.63 m²Planta 7ª exterior con ascensor,1/75,NA,NA,arganzuela,/inmueble/104911237/,pagina-3,madrid
2024-10-14,"Piso en calle de Martín de Vargas, Acacias, Madrid",1.795€/mesGaraje incluido1.900 €6%,3 hab.90 m²Planta 5ª exterior con ascensor,1/23,NA,/pro/alquiler-seguro/,arganzuela,/inmueble/106082499/,pagina-3,madrid
2024-10-14,"Ático en calle de Enrique Trompeta, Chopera, Madrid",1.520€/mes,3 hab.63 m²Planta 4ª exterior con ascensor07 oct,1/35,NA,/pro/gilmararganzuela/,arganzuela,/inmueble/106190774/,pagina-3,madrid
2024-10-14,"Piso en paseo de los Pontones, Imperial, Madrid",1.695€/mesGaraje incluido1.800 €6%,2 hab.90 m²Planta 3ª exterior con ascensor,1/51,NA,/pro/alquiler-seguro/,arganzuela,/inmueble/105196460/,pagina-3,madrid
2024-10-14,"Ático en Méndez Álvaro, 43, Delicias, Madrid",2.800€/mesGaraje incluido,3 hab.112 m²Planta 9ª exterior con ascensor,1/55,NA,/pro/vivenio/,arganzuela,/inmueble/106054639/,pagina-3,madrid
2024-10-14,"Piso en Méndez Álvaro, 43, Delicias, Madrid",1.435€/mes,1 hab.50 m²Bajo exterior con ascensor,1/48,NA,/pro/vivenio/,arganzuela,/inmueble/106078351/,pagina-3,madrid
2024-10-14,"Piso en calle del General Lacy, 40, Palos de la Frontera, Madrid",1.200€/mes,1 hab.30 m²Planta 1ª con ascensor10 oct,1/10,NA,/pro/spacestcom/,arganzuela,/inmueble/106225610/,pagina-3,madrid
2024-10-14,"Piso en calle de la Arquitectura, 30, Acacias, Madrid",1.300€/mes,1 hab.35 m²Bajo sin ascensor10 oct,1/13,NA,/pro/spacestcom/,arganzuela,/inmueble/106225609/,pagina-3,madrid
2024-10-14,"Piso en calle del Duque de Tovar, Imperial, Madrid",3.500€/mesGaraje incluido,3 hab.140 m²Planta 11ª exterior con ascensor,1/65,NA,/pro/engel-volkers-madrid/,arganzuela,/inmueble/105914115/,pagina-3,madrid
2024-10-14,"Piso en calle del General Lacy, 36, Palos de la Frontera, Madrid",990€/mes1.050 €6%,1 hab.48 m²Planta 2ª interior sin ascensor,1/22,Alquiler de temporada,NA,arganzuela,/inmueble/95901875/,pagina-3,madrid
2024-10-14,"Piso en paseo de las Yeserías, Acacias, Madrid",2.300€/mes,2 hab.103 m²Planta 1ª exterior con ascensor,1/32,NA,/pro/huspy/,arganzuela,/inmueble/105949595/,pagina-3,madrid
2024-10-14,"Dúplex en paseo de Juan Antonio Vallejo-Nájera Botas, Acacias, Madrid",1.650€/mes,2 hab.110 m²Planta 5ª exterior con ascensor08 oct,1/38,NA,/pro/spanish-home/,arganzuela,/inmueble/99071745/,pagina-3,madrid
2024-10-14,"Piso en de Leganés, 11, Delicias, Madrid",2.120€/mesGaraje incluido,2 hab.67 m²Planta 3ª exterior con ascensor,1/12,NA,NA,arganzuela,/inmueble/105893486/,pagina-3,madrid
2024-10-14,"Piso en de Leganés, 11, Delicias, Madrid",1.805€/mesGaraje incluido,1 hab.47 m²Planta 2ª exterior con ascensor,1/12,Apartamento,NA,arganzuela,/inmueble/105893293/,pagina-3,madrid
2024-10-14,"Piso en de Leganés, 11, Delicias, Madrid",2.380€/mesGaraje incluido,2 hab.68 m²Planta 2ª exterior con ascensor,1/12,NA,NA,arganzuela,/inmueble/105893449/,pagina-3,madrid
2024-10-14,"Ático en Delicias, Madrid",1.980€/mes2.200 €10%,2 hab.92 m²Planta 6ª exterior con ascensor,1/30,NA,/pro/engel-volkers-madrid/,arganzuela,/inmueble/105926276/,pagina-3,madrid
2024-10-14,"Estudio en de Leganés, 11, Delicias, Madrid",1.465€/mesGaraje incluido,37 m²Planta 1ª exterior con ascensor,1/11,NA,NA,arganzuela,/inmueble/105893399/,pagina-3,madrid
2024-10-14,"Piso en de Leganés, 11, Delicias, Madrid",1.625€/mesGaraje incluido,1 hab.47 m²Planta 1ª exterior con ascensor,1/12,Apartamento,NA,arganzuela,/inmueble/105893382/,pagina-3,madrid
2024-10-14,"Piso en Delicias, Madrid",1.490€/mesGaraje incluido1.650 €10%,1 hab.67 m²Planta 1ª exterior con ascensor,1/26,NA,/pro/engel-volkers-madrid/,arganzuela,/inmueble/105677171/,pagina-3,madrid
2024-10-14,"Ático en José María Roquero, 7, Palos de la Frontera, Madrid",2.335€/mesGaraje incluido,2 hab.126 m²Planta 6ª exterior con ascensor,1/21,NA,NA,arganzuela,/inmueble/104588538/,pagina-3,madrid
2024-10-14,"Piso en calle de Torres Miranda, Chopera, Madrid",1.400€/mes1.500 €7%,3 hab.75 m²Planta 6ª exterior con ascensor,1/26,NA,/pro/alquiler-seguro/,arganzuela,/inmueble/106105915/,pagina-3,madrid
2024-10-14,"Piso en San Epifanio, 8, Imperial, Madrid",1.465€/mesGaraje incluido,1 hab.61 m²Planta 3ª exterior con ascensor,1/32,NA,NA,arganzuela,/inmueble/103649493/,pagina-3,madrid
2024-10-14,"Piso en San Epifanio, 8, Imperial, Madrid",2.505€/mesGaraje incluido,3 hab.122 m²Planta 3ª exterior con ascensor,1/32,NA,NA,arganzuela,/inmueble/104000177/,pagina-3,madrid
2024-10-14,"Piso en San Epifanio, 8, Imperial, Madrid",1.670€/mesGaraje incluido,2 hab.78 m²Planta 2ª exterior con ascensor,1/32,NA,NA,arganzuela,/inmueble/104000145/,pagina-3,madrid
2024-10-14,"Piso en de la Jacaranda, 10, Delicias, Madrid",1.702€/mes,2 hab.77 m²Planta 3ª exterior con ascensor,1/24,NA,NA,arganzuela,/inmueble/105751242/,pagina-3,madrid
2024-10-14,"Estudio en de la Jacaranda, 10, Delicias, Madrid",1.000€/mes,33 m²Planta 8ª exterior con ascensor,1/26,NA,NA,arganzuela,/inmueble/105751186/,pagina-3,madrid
2024-10-14,"Piso en San Epifanio, 8, Imperial, Madrid",1.860€/mesGaraje incluido,2 hab.88 m²Planta 10ª exterior con ascensor,1/32,NA,NA,arganzuela,/inmueble/104203590/,pagina-3,madrid
2024-10-14,"Piso en de la Jacaranda, 10, Delicias, Madrid",1.325€/mes,1 hab.44 m²Planta 6ª exterior con ascensor,1/26,NA,NA,arganzuela,/inmueble/105751240/,pagina-3,madrid
2024-10-14,"Piso en calle Delicias, Madrid, 26, Palos de la Frontera, Madrid",1.800€/mes,3 hab.63 m²Planta 1ª exterior con ascensor08 oct,1/22,NA,NA,arganzuela,/inmueble/84961622/,pagina-4,madrid
2024-10-14,"Piso en calle de Sodio, Legazpi, Madrid",1.200€/mesGaraje incluido,1 hab.66 m²Planta 3ª exterior con ascensor09 oct,1/15,NA,/pro/alquiler-seguro/,arganzuela,/inmueble/106212868/,pagina-4,madrid
2024-10-14,"Ático en calle de Sebastián Elcano, 32, Palos de la Frontera, Madrid",2.500€/mesGarajeopc.120 €/mes,2 hab.110 m²Planta 4ª exterior con ascensor,1/31,NA,/pro/tuksa-madrid-inmobiliaria/,arganzuela,/inmueble/106062808/,pagina-4,madrid
2024-10-14,"Piso en calle de Rafael de Riego, Palos de la Frontera, Madrid",2.910€/mes,2 hab.105 m²Planta 1ª exterior con ascensor,1/25,NA,/pro/ukiospain/,arganzuela,/inmueble/105524409/,pagina-4,madrid
2024-10-14,"Piso en calle San Epifanio, 8, Imperial, Madrid",2.080€/mes,2 hab.94 m²Planta 6ª exterior con ascensor,1/59,NA,NA,arganzuela,/inmueble/104949035/,pagina-4,madrid
2024-10-14,"Piso en calle San Epifanio, 8, Imperial, Madrid",1.765€/mes,2 hab.83 m²Planta 6ª exterior con ascensor,1/57,NA,NA,arganzuela,/inmueble/104949034/,pagina-4,madrid
2024-10-14,"Piso en calle San Epifanio, 8, Imperial, Madrid",2.780€/mes,3 hab.122 m²Planta 1ª exterior con ascensor,1/56,NA,NA,arganzuela,/inmueble/104948940/,pagina-4,madrid
2024-10-14,"Piso en calle San Epifanio, 8, Imperial, Madrid",1.510€/mes,1 hab.62 m²Planta 6ª exterior con ascensor,1/51,NA,NA,arganzuela,/inmueble/104949045/,pagina-4,madrid
2024-10-14,"Piso en calle San Epifanio, 8, Imperial, Madrid",1.790€/mes,2 hab.81 m²Planta 6ª exterior con ascensor,1/55,NA,NA,arganzuela,/inmueble/104949066/,pagina-4,madrid
2024-10-14,"Piso en calle San Epifanio, 8, Imperial, Madrid",1.845€/mes,2 hab.83 m²Planta 6ª exterior con ascensor,1/50,NA,NA,arganzuela,/inmueble/104948945/,pagina-4,madrid
2024-10-14,"Piso en Acacias, Madrid",2.200€/mesGaraje incluido,2 hab.100 m²exterior con ascensor,1/38,NA,/pro/engel-volkers-madrid/,arganzuela,/inmueble/105911194/,pagina-4,madrid
2024-10-14,"Piso en calle San Epifanio, 8, Imperial, Madrid",1.585€/mes,1 hab.63 m²Planta 6ª exterior con ascensor,1/46,NA,NA,arganzuela,/inmueble/104949076/,pagina-4,madrid
2024-10-14,"Piso en calle del General Lacy, Palos de la Frontera, Madrid",3.500€/mesGarajeopc.125 €/mes,2 hab.84 m²Planta 3ª exterior con ascensor,1/1,NA,/pro/inmobiliariaemmanuel/,arganzuela,/inmueble/104092352/,pagina-4,madrid
2024-10-14,"Ático en calle de Méndez Álvaro, Palos de la Frontera, Madrid",3.900€/mes,3 hab.168 m²Planta 7ª exterior con ascensor,1/29,NA,/pro/altorasesores/,arganzuela,/inmueble/104223370/,pagina-4,madrid
2024-10-14,"Ático en calle San Epifanio, 8, Imperial, Madrid",3.730€/mes,3 hab.191 m²Planta 10ª exterior con ascensor,1/70,NA,NA,arganzuela,/inmueble/105371111/,pagina-4,madrid
2024-10-14,"Dúplex en ronda de Atocha, Palos de la Frontera, Madrid",2.000€/mesGarajeopc.150 €/mes,2 hab.110 m²Bajo exterior con ascensor09 oct,1/54,NA,NA,arganzuela,/inmueble/106207866/,pagina-4,madrid
2024-10-14,"Piso en calle de Ruy González de Clavijo, 4, Imperial, Madrid",1.400€/mesGaraje incluido,1 hab.54 m²Bajo exterior sin ascensor,1/19,Alquiler de temporadaApartamento,/pro/alquilamejor/,arganzuela,/inmueble/106171369/,pagina-4,madrid
2024-10-14,"Piso en Laurel, 33, Acacias, Madrid",1.300€/mes,2 hab.71 m²Bajo exterior sin ascensor,1/24,NA,/pro/estateone/,arganzuela,/inmueble/98748335/,pagina-4,madrid
2024-10-14,"Ático en José María Roquero, 7, Palos de la Frontera, Madrid",2.245€/mesGaraje incluido,2 hab.100 m²Planta 6ª exterior con ascensor,1/18,NA,NA,arganzuela,/inmueble/104588534/,pagina-4,madrid
2024-10-14,"Piso en José María Roquero, 7, Palos de la Frontera, Madrid",1.540€/mesGaraje incluido,1 hab.71 m²Bajo exterior con ascensor,1/19,NA,NA,arganzuela,/inmueble/104588532/,pagina-4,madrid
2024-10-14,"Piso en José María Roquero, 7, Palos de la Frontera, Madrid",1.790€/mesGaraje incluido,2 hab.91 m²Planta 2ª exterior con ascensor,1/19,NA,NA,arganzuela,/inmueble/104588533/,pagina-4,madrid
2024-10-14,"Piso en José María Roquero, 7, Palos de la Frontera, Madrid",1.440€/mesGaraje incluido,1 hab.71 m²Planta 2ª exterior con ascensor,1/19,NA,NA,arganzuela,/inmueble/104588523/,pagina-4,madrid
2024-10-14,"Piso en paseo de las Delicias, Delicias, Madrid",1.550€/mes1.650 €6%,3 hab.70 m²Bajo interior sin ascensor,1/19,NA,/pro/alquiler-seguro/,arganzuela,/inmueble/105744142/,pagina-4,madrid
2024-10-14,"Piso en calle de Julián Rabanedo, Legazpi, Madrid",1.300€/mes1.400 €7%,1 hab.31 m²Planta 3ª exterior con ascensor,1/34,Alquiler de temporada,/pro/selecta/,arganzuela,/inmueble/105842403/,pagina-4,madrid
2024-10-14,"Piso en paseo de las Delicias, Delicias, Madrid",1.450€/mes,2 hab.65 m²Planta 3ª interior con ascensor,1/46,NA,/pro/galota-inversion-e-inmobiliaria/,arganzuela,/inmueble/106164430/,pagina-4,madrid
2024-10-14,"Piso en paseo de los Pontones, 47, Imperial, Madrid",2.980€/mesGaraje incluido,4 hab.143 m²Planta 5ª exterior con ascensor,1/35,NA,/pro/rentur-gestion/,arganzuela,/inmueble/105407054/,pagina-4,madrid
2024-10-14,"Piso en calle de Bustamante, Palos de la Frontera, Madrid",1.700€/mes,2 hab.62 m²Planta 1ª interior con ascensor08 oct,1/40,Alquiler de temporada,/pro/modus-home-realtors/,arganzuela,/inmueble/106199259/,pagina-4,madrid
2024-10-14,"Piso en calle del Áncora, 20, Palos de la Frontera, Madrid",1.400€/mes,1 hab.28 m²Planta 3ª exterior con ascensor,1/37,NA,/pro/urban-campus/,arganzuela,/inmueble/97626818/,pagina-4,madrid
2024-10-14,"Estudio en calle Algete, 6, Legazpi, Madrid",1.061€/mes,55 m²Planta 4ª exterior con ascensor,1/40,NA,NA,arganzuela,/inmueble/106076710/,pagina-4,madrid
2024-10-14,"Piso en calle del Áncora, 20, Palos de la Frontera, Madrid",1.475€/mes,1 hab.60 m²Planta 4ª exterior con ascensor,1/29,NA,/pro/urban-campus/,arganzuela,/inmueble/97626978/,pagina-4,madrid
2024-10-14,"Piso en calle del Áncora, 20, Palos de la Frontera, Madrid",1.400€/mes,1 hab.28 m²Planta 3ª exterior con ascensor,1/37,NA,/pro/urban-campus/,arganzuela,/inmueble/97626818/,pagina-5,madrid
2024-10-14,"Piso en paseo de la Esperanza, 22, Acacias, Madrid",1.100€/mesGarajeopc.100 €/mes,2 hab.61 m²Planta 2ª interior con ascensor,1/64,NA,/pro/p00010190/,arganzuela,/inmueble/25806989/,pagina-5,madrid
